product_content_id,product_content_name,category_id,category_name,subcategory_name,business_unit_id,business_unit_name,color,price,create_date,update_date
49408581,Çanta 5. Sınıf Tüm Dersler Deneme Sınavı 2021,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,28.824199999999998,2021-02-08 18:40:12,2021-02-14 15:00:18
50763019,7.sınıf My Joyful Test Book,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.5975,2021-02-08 14:00:17,2021-02-11 15:40:17
32949469,Türkçe Gezegeni 2. Sınıf Soru Bankası Aslı Fitoloğlu Canibey Asunay Kapucu Gonca Akdoğan,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,14.721609999999998,2021-02-02 17:40:10,2021-02-11 03:00:16
34360222,8.Sınıf Update 1.dönem Infografik Destekli Matematik Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.534099999999999,2021-01-29 16:46:38,2021-02-16 05:20:19
42515679,8. Sınıf Classmate Matematik Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,11.629199999999999,2021-02-10 23:00:13,2021-02-14 15:00:18
34357852,Seni Yeneceğim Borsa,2173,Yaşam,Ekonomi & İş Dünyası,100154,Books,UNKNOWN,10.286049,2021-02-09 21:00:15,2021-02-09 21:00:15
74225600,Damla 4. Sınıf Tüm Dersler Soru Bankası+yaprak Test Seti,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,10.14505,2021-02-02 20:00:12,2021-02-02 20:00:12
41219387,3'ten 4'e Hazırlık Kitabı,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.18751,2021-02-06 04:00:12,2021-02-14 12:00:19
48676410,Minikbilgin Bilsem 1. Sınıf Deneme Kitabı,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,7.2219,2021-02-09 04:20:13,2021-02-09 04:20:13
31245516,2020 8.sınıf Lgs T.c. Inkılap Tarihi Ve Atatürkçülük Taktikli Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,13.3804,2021-02-03 17:00:14,2021-02-14 15:00:18
46460514,6.Sınıf Tüm Dersler Soru Bankası Set,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,48.802099999999996,2021-02-02 09:01:21,2021-02-11 15:40:17
3280625,Ple 9. Sınıf Matematik Soru Bankası Birey Yayınları,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,14.096461,2021-02-04 22:40:12,2021-02-04 22:40:12
47207082,Gama 4. Sınıf Fenomen Çocuk Matematik 1. Ve 2. Kitap Yeni 2021,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,11.629199999999999,2021-02-11 07:20:11,2021-02-15 02:20:17
55603069,Paraf Yayınları Tyt-ayt Geometri Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,19.877419999999997,2021-02-05 07:00:13,2021-02-05 07:00:13
43565364,8. Sınıf Fen Bilimleri Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,14.033809999999999,2021-02-08 20:41:13,2021-02-16 05:20:19
52378221,2.sınıf Turkuaz Öykü Dizisi-renkler Serisi (10 Kitap),2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,16.475499999999997,2021-02-10 22:40:12,2021-02-12 18:02:09
4642385,8.sınıf İngilizce 40lı Deneme,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.646395,2021-02-09 07:00:14,2021-02-09 07:00:14
51978088,Modadil Yayınları Yökdil Sağlık Bilimleri Tüm Konular Tek Kitapta + Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,30.197110000000002,2021-02-12 16:42:02,2021-02-16 05:20:19
33665551,Sevimli Kaşifler Okul Öncesi Eğitim Seti (21 Kitap) 5 Yaş,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,42.60921,2021-02-10 18:00:15,2021-02-10 18:00:15
31279153,Karekök 10. Sınıf Biyoloji Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.2219,2021-02-10 15:00:14,2021-02-16 05:20:19
3449112,5.Sınıf Sosyal Bilgiler Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,10.2853,2021-02-10 20:00:14,2021-02-12 18:02:09
32946541,Okyanus Master Matematik Soru Bankası 7.sınıf,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,12.07358,2021-02-10 02:40:17,2021-02-14 12:00:19
34929860,Dikkat! Etkinlik Var 3+,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,11.317,2021-02-08 04:20:13,2021-02-14 15:00:18
77733663,Okyanus 4. Sınıf Tüm Dersler Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,15.984471999999998,2021-02-06 17:20:11,2021-02-06 17:20:11
39378667,2.sınıf Bana Da Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.973099999999999,2021-02-09 23:20:14,2021-02-09 23:20:14
73098956,Data Yayınları 2021 9.sınıf Tüm Dersler Protokol Serisi Beceri Temelli Soru Bankası Seti,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,17.195,2021-02-02 07:00:11,2021-02-02 07:00:11
32947619,Mozaik 8. Sınıf Türkçe Soru Bankası 2021 -güncel Müfredat,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,12.400284999999998,2021-02-04 12:20:12,2021-02-16 05:20:19
32700513,8.sınıf Lgs Türkçe Fark Var Kazanım Takip Denemesi,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,5.126799999999999,2021-02-10 14:20:13,2021-02-12 18:02:09
51630871,5. Sınıf Türkçe Soru Bankası 2020 2021,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,10.282609999999998,2021-02-06 08:20:11,2021-02-06 08:20:11
64911997,Tonguç 3. Sınıf Tüm Dersler Zoru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,15.4438,2021-02-04 22:20:12,2021-02-14 12:00:19
51967904,Paraf Yayınları 8. Sınıf Matematik Soru Kütüphanesi 2021,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,21.634,2021-02-05 18:20:11,2021-02-15 02:20:17
6706853,1.Sınıf Soru Fabrikası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,5.811909999999999,2021-02-09 13:20:12,2021-02-09 13:20:12
43848791,Pass 8. Sınıf Türkçe Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,6.792025,2021-02-04 23:00:13,2021-02-04 23:00:13
60700234,9. Sınıf Tarih Soru Bankası Inları,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,10.258536999999999,2021-02-08 03:20:11,2021-02-08 03:20:11
69615740,4.sınıf Yarıyıl Tatil Seti (2020-2021) Öğretmen Evde Yayınları,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,6.878,2021-02-08 08:00:14,2021-02-08 08:00:14
65771861,8.sınıf Din Kültürü Ve Ahlak Bilgisi Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,7.2219,2021-02-04 12:20:12,2021-02-04 12:20:12
62891993,4.sınıf 6 Lı Kazanım Değerlendirme Sınavı,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,7.9097,2021-02-08 11:20:13,2021-02-08 11:20:13
32093490,Tonguç 9.sınıf Fizik Konu Anlatımlı Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,14.0365,2021-02-09 06:40:15,2021-02-14 15:00:18
3257010,4. Sınıf Tüm Dersler Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,10.282609999999998,2021-02-05 03:40:11,2021-02-05 03:40:11
49170291,9. Sınıf Yaprak Test Seti & 9. Sınıf Matematik Konu Anlatımı Hediyeli,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,17.16061,2021-02-05 06:00:12,2021-02-05 06:00:12
32947681,3. Sınıf Tüm Dersler Zoru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,15.412099999999999,2021-02-06 07:20:11,2021-02-11 15:40:17
53517173,Tyt Kimya Soru Kitabı Yayınları,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,21.258399999999998,2021-02-10 05:00:13,2021-02-11 15:40:17
6706839,Açı 6.sınıf 5li Efsane Paket Deneme Sınavı,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,6.499709999999999,2021-02-04 17:20:18,2021-02-04 17:20:18
58941921,2.Sınıf Şifreli Problemler,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,6.314004,2021-02-09 19:00:14,2021-02-09 19:00:14
31243109,8. Sınıf Lgs Fen Bilimleri Yeni Nesil Soru Bankası,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,9.253599999999999,2021-02-09 17:00:14,2021-02-16 05:20:19
48646148,9. Sınıf Yaprak Test Seti,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,16.8511,2021-02-12 18:01:36,2021-02-12 18:01:36
33864844,Fizik Fasikülleri Seti - 14 Kitap,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,100.6676,2021-02-02 08:40:11,2021-02-15 02:20:17
33409914,7.sınıf Deneme Sınavı Seti 6 Deneme - Tudem,2170,Yaşam,Ders ve Yardımcı Kitaplar,100154,Books,UNKNOWN,8.2219,2021-02-08 09:20:19,2021-02-11 15:40:17
62997408,Ajanda 2021 Hayat Memat,1659,Yaşam,Aksesuar Kitapları,100154,Books,UNKNOWN,4.8145999999999995,2021-02-09 00:21:21,2021-02-09 00:21:21
34139001,Floral Çizgili Twins Defter - NULL,1659,Yaşam,Aksesuar Kitapları,100154,Books,UNKNOWN,8.563109999999998,2021-02-09 21:00:15,2021-02-09 21:00:15
47727754,Gitar Metodu (ziya Aydıntan),2171,Yaşam,Müzik Kitapları,100154,Books,UNKNOWN,13.738805000000001,2021-02-11 09:00:16,2021-02-11 09:00:16
39486045,Evrensel M. Ömer Can Keman Eğitimi Metodu 3,2171,Yaşam,Müzik Kitapları,100154,Books,UNKNOWN,9.973099999999999,2021-02-07 00:00:13,2021-02-07 00:00:13
32334394,Rumi Tarot,1660,Yaşam,Astroloji,100154,Books,UNKNOWN,27.512,2021-02-09 23:20:14,2021-02-09 23:20:14
3251728,Astroloji 101,1660,Yaşam,Astroloji,100154,Books,UNKNOWN,9.42555,2021-02-02 09:01:21,2021-02-04 20:00:20
42346731,Fertigasyon Sulama Ve Gübreleme Kitabı,1661,Yaşam,Çiçek & Bahçe Kitabı,100154,Books,UNKNOWN,18.955768,2021-02-09 06:40:15,2021-02-09 06:40:15
40993195,Taş Tozu (kokusuz) Beyaz 1 Kg,1662,Yaşam,El Sanatları,100154,Books,UNKNOWN,6.155809999999999,2021-02-03 05:20:11,2021-02-03 05:20:11
3171146,Sanat 101,1662,Yaşam,El Sanatları,100154,Books,UNKNOWN,8.253599999999999,2021-02-10 21:00:15,2021-02-10 21:00:15
57107805,London. Portrait Of A City Hardcover - Kitap,2174,Yaşam,Yabancı Dekorasyon Kitapları,100154,Books,UNKNOWN,351.430661,2021-02-09 04:20:13,2021-02-10 20:20:16
64964280,Bulmaca Sudoku Set 1,1667,Yaşam,Bulmaca Kitabı,100154,Books,UNKNOWN,13.033809999999999,2021-02-08 13:00:15,2021-02-08 13:00:15
32314072,Öykülerle Duygusal Zeka Eğitimi Serisi (3-7 Yaş) + Etkinlikli Boyama Kitabı 2. Set (10 Kitap Takım),1667,Yaşam,Bulmaca Kitabı,100154,Books,UNKNOWN,18.357382,2021-02-12 04:20:13,2021-02-12 04:20:13
2523772,6x6 Sudoku 12 5+ Yaş,1667,Yaşam,Bulmaca Kitabı,100154,Books,UNKNOWN,7.506588000000001,2021-02-09 02:20:11,2021-02-09 14:00:17
38921752,Renkler Sokağı Seti - 3 Kitap Takım,1668,Yaşam,Resim & Çizim Kitabı,100154,Books,UNKNOWN,10.832849999999999,2021-02-08 20:41:13,2021-02-08 20:41:13
40534229,Çocuklar Için Mandala Boyama Seti (4 Kitap),1668,Yaşam,Resim & Çizim Kitabı,100154,Books,UNKNOWN,10.317,2021-02-08 18:20:11,2021-02-08 18:20:11
34135292,144 Sayfa Mandala,1668,Yaşam,Resim & Çizim Kitabı,100154,Books,UNKNOWN,9.684224,2021-02-04 09:00:15,2021-02-04 09:00:15
3322533,Malzeme Konuları & Mimarlık Ve Malzeme Pratiği,1670,Yaşam,Sanat & Mimari Kitabı,100154,Books,UNKNOWN,13.756,2021-02-09 20:40:11,2021-02-09 20:40:11
48369988,Türk Evi,1670,Yaşam,Sanat & Mimari Kitabı,100154,Books,UNKNOWN,8.5975,2021-02-04 17:20:18,2021-02-04 17:20:18
68279955,Müzakere 101 - Strateji Oluşturmadan Ikna Tekniklerine Müzakere Hakkında Bilmemiz Gereken Her Şey,1670,Yaşam,Sanat & Mimari Kitabı,100154,Books,UNKNOWN,13.670024999999999,2021-02-10 12:40:13,2021-02-10 12:40:13
32146526,Bizans'ın Yapı Ustaları,1670,Yaşam,Sanat & Mimari Kitabı,100154,Books,UNKNOWN,9.605127,2021-02-06 14:20:11,2021-02-06 14:20:11
3285625,Çocuğun Keşfi,1672,Yaşam,Aile Hayatı Kitabı,100154,Books,UNKNOWN,11.682282999999998,2021-02-06 20:40:11,2021-02-06 20:40:11
40959737,Bütün Beyinli Çocuk New York Times Bestseller,1675,Yaşam,Çocuk Bakımı & Ebeveynlik,100154,Books,UNKNOWN,9.629199999999999,2021-02-05 16:00:12,2021-02-05 16:00:12
3260127,Anne Baba Ve Çocuk Arasında /,1675,Yaşam,Çocuk Bakımı & Ebeveynlik,100154,Books,UNKNOWN,10.093465,2021-02-03 13:20:11,2021-02-03 13:20:11
41054318,Temel Ebelik Uygulamaları Rehberler ve Değerlendirme,1675,Yaşam,Çocuk Bakımı & Ebeveynlik,100154,Books,UNKNOWN,28.1681,2021-02-03 03:20:12,2021-02-10 20:20:16
3313936,Çocukluğun Sırrı,1675,Yaşam,Çocuk Bakımı & Ebeveynlik,100154,Books,UNKNOWN,10.684224,2021-02-09 05:40:11,2021-02-10 20:20:16
36709825,Bebeğim Için Ilk Kitaplar - 3 Kitap Set,1675,Yaşam,Çocuk Bakımı & Ebeveynlik,100154,Books,UNKNOWN,9.9414,2021-02-08 15:00:13,2021-02-10 20:20:16
35663990,"Hamilelik, Doğum Ve Bebek Bakım Kitabı Ayşe Öner",1676,Yaşam,Hamilelik Kitabı,100154,Books,UNKNOWN,20.59961,2021-02-04 00:00:13,2021-02-04 00:00:13
33319811,Akıllı Türk Işaret Dili Hazırlık Kitabı,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,26.689329999999998,2021-02-08 03:40:10,2021-02-10 20:20:16
3170793,Dune,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,17.8511,2021-02-06 11:20:11,2021-02-10 20:20:16
3169646,Holografik Evren,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,12.3804,2021-02-11 07:40:12,2021-02-11 07:40:12
3314013,Yeterince Tembel Misin Aylaklar İçin Matematik,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,9.435867,2021-02-07 00:40:27,2021-02-10 20:20:16
2524372,Merak Ediyorum Da Rüzgar Neden Eser? - Anita Ganeri,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,7.05264,2021-02-04 17:00:13,2021-02-10 20:20:16
41703279,Nöropolis - Beyin Biliminden Sağ Çıkma Rehberi,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,7.2219,2021-02-12 13:21:30,2021-02-12 13:21:30
2300945,Kara Delikler Ve Bebek Evrenler,1677,Yaşam,Bilim - Teknik - Mühendislik,100154,Books,UNKNOWN,9.35677,2021-02-04 17:00:13,2021-02-10 20:20:16
38131473,Var Mısın Ki Yok Olmaktan Korkuyorsun?,1678,Yaşam,Felsefe Kitabı,100154,Books,UNKNOWN,6.485205,2021-02-01 15:35:22,2021-02-03 05:00:19
32343862,Mutlu Olma Sanatı (kısa Klasik),1678,Yaşam,Felsefe Kitabı,100154,Books,UNKNOWN,2.307569,2021-02-03 00:01:21,2021-02-03 00:01:21
4473555,Öğütler Kitabı - Imam-ı Gazali,1678,Yaşam,Felsefe Kitabı,100154,Books,UNKNOWN,6.5341,2021-02-10 04:40:12,2021-02-10 04:40:12
33453966,"Unutma, Mutlu Bir Hayat Çok Az Şeye Bağlıdır & 2000 Yıllık Mutlu Yaşama Rehberi",1678,Yaşam,Felsefe Kitabı,100154,Books,UNKNOWN,4.618576999999999,2021-02-02 08:00:10,2021-02-02 08:00:10
570666,Insanın Anlam Arayışı,1678,Yaşam,Felsefe Kitabı,100154,Books,UNKNOWN,10.299805,2021-02-06 21:20:13,2021-02-06 21:20:13
49495465,Türk Medeni Kanunu Eylül 2020 - Celal Ülgen 9786052427347,1679,Yaşam,Hukuk Kitabı,100154,Books,UNKNOWN,3.8688749999999996,2021-02-09 20:40:11,2021-02-09 20:40:11
4232475,Kök İnsanlığın Saklı Tarihi,1680,Yaşam,İnceleme Kitabı,100154,Books,UNKNOWN,15.423915,2021-02-10 17:00:14,2021-02-10 17:00:14
40250906,Bebeğiniz Uykuyu Çok Sevecek/sinem Gerger Akınal,1680,Yaşam,İnceleme Kitabı,100154,Books,UNKNOWN,11.692599999999999,2021-02-02 09:20:11,2021-02-02 09:20:11
40924895,Yaşlılık Sosyolojisi & Iran'da Bir Alan Araştırması,1680,Yaşam,İnceleme Kitabı,100154,Books,UNKNOWN,4.4707,2021-02-08 07:40:11,2021-02-08 07:40:11
36800483,Moleküler Gastronomi - Fügen Durlu Özkaya,1680,Yaşam,İnceleme Kitabı,100154,Books,UNKNOWN,12.0365,2021-02-12 19:40:14,2021-02-12 19:40:14
55876172,Wahls Protokolü / Revize Edilmiş Ve Genişletilmiş 2021,1682,Yaşam,Tıp Kitabı,100154,Books,UNKNOWN,27.824199999999998,2021-02-10 18:20:12,2021-02-15 22:21:28
4674892,Çocuk Enfeksiyon Hastalıkları,1682,Yaşam,Tıp Kitabı,100154,Books,UNKNOWN,66.341,2021-02-08 20:00:13,2021-02-09 14:00:17
34570720,"Pediatri Hemşireliği 2.basım - Bahire Bolışık,hatice Bal Yılmaz,zeynep Conk,zümrüt Başbakkal",1682,Yaşam,Tıp Kitabı,100154,Books,UNKNOWN,37.1095,2021-02-11 06:20:11,2021-02-15 22:21:28
49625930,Insan Fizyolojisi,1682,Yaşam,Tıp Kitabı,100154,Books,UNKNOWN,62.901999999999994,2021-02-04 23:40:51,2021-02-15 22:21:28
74190824,Tetik Nokta Tedavisinde Kuru Iğneleme,1682,Yaşam,Tıp Kitabı,100154,Books,UNKNOWN,35.014399999999995,2021-02-02 09:20:11,2021-02-15 22:21:28
66583802,Eylül Yalanları - Cumhur Utku 9786257182768,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,5.12411,2021-02-12 03:00:14,2021-02-12 03:00:14
54720948,29 Ekim Milli Mücadele Kahramanları Seti,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,27.508560999999997,2021-02-08 11:20:13,2021-02-08 11:20:13
62971327,Ruh Adam - - Hüseyin Nihal Atsız,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,10.313560999999998,2021-02-09 11:20:11,2021-02-09 11:20:11
66660594,Bereketli Imparatorluk: Osmanlı Mutfağı Tarihi,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,22.0096,2021-02-08 04:40:27,2021-02-08 04:40:27
3316560,Tanrı ve Devlet,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,10.625760999999999,2021-02-02 00:40:11,2021-02-15 22:21:28
48274177,Selçuklular  Macera Dolu Anadolu,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,6.36484,2021-02-11 04:20:12,2021-02-15 22:21:28
63314427,Hayat Oyunla Başlar 0-3 Yaş - - Gözde Erdoğan,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,14.233271999999998,2021-02-06 03:00:12,2021-02-15 22:21:28
62971065,Berk Mucit Oldu - - Kaan Elbingil,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,11.313560999999998,2021-02-09 20:40:11,2021-02-15 22:21:28
66770541,"Yuval Noah Harari Seti 3 Kitap Takım Kutulu(sapiens, Homo Deus, 21.yüzyıl Için 21 Ders)",1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,46.36041,2021-02-07 18:40:11,2021-02-15 22:21:28
62963205,Vatikan Ve Tapınak Şövalyeleri - - Aytunç Altındal,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,13.10528,2021-02-09 09:40:11,2021-02-15 22:21:28
32345388,Tonyukuk Türklerin Bilge Atası,1687,Yaşam,Araştırma Kitapları,100154,Books,UNKNOWN,9.01018,2021-02-10 15:20:12,2021-02-10 15:20:12
3316387,Kur'an Yolu Türkçe Meal Ve Tefsir (5 Cilt Takım),1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,49.14331,2021-02-08 03:40:10,2021-02-08 03:40:10
3311551,Eski Türk Edebiyatı Terimleri Sözlüğü,1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,7.335386999999999,2021-02-10 15:40:16,2021-02-10 15:40:16
3318126,Human Design (insan Tasarımı) & Özünüzdeki Insanı Keşfedin,1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,17.655826,2021-02-03 13:20:11,2021-02-03 13:20:11
47979811,Merak Eden Susamuru,1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,10.282609999999998,2021-02-10 04:40:12,2021-02-10 04:40:12
3252126,Korece Dil Kartları,1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,4.075215,2021-02-04 20:00:13,2021-02-04 20:00:13
3402404,Enneagram Ile Kişilik Analizi - Don Richard Riso,1688,Yaşam,Güncel - Genel Konular,100154,Books,UNKNOWN,13.185126,2021-02-10 03:20:13,2021-02-10 03:20:13
49067432,Sivil Örümceğin Ağında,1689,Yaşam,Siyaset & İdeolojiler,100154,Books,UNKNOWN,27.477610000000002,2021-02-09 22:20:11,2021-02-09 22:20:11
32304953,Motor Termodinamiği,1689,Yaşam,Siyaset & İdeolojiler,100154,Books,UNKNOWN,11.17675,2021-02-12 18:40:13,2021-02-12 18:40:13
34055693,Istanbuldan Sayfalar - Ilber Ortaylı -,1690,Yaşam,Tarih,100154,Books,UNKNOWN,8.15043,2021-02-11 04:20:12,2021-02-11 04:20:12
3251655,Devlet Platon Platon,1690,Yaşam,Tarih,100154,Books,UNKNOWN,3.61095,2021-02-11 04:00:13,2021-02-11 04:00:13
3314685,Göktürkler,1690,Yaşam,Tarih,100154,Books,UNKNOWN,5.141304999999999,2021-02-10 08:40:13,2021-02-10 08:40:13
3250500,Uygarlık Tarihi,1690,Yaşam,Tarih,100154,Books,UNKNOWN,17.195,2021-02-09 08:00:14,2021-02-09 08:00:14
3316263,Titana Saldırı 5,1691,Yaşam,Çizgi Roman,100154,Books,UNKNOWN,7.197826999999999,2021-02-09 12:00:18,2021-02-09 12:00:18
2522693,Naruto 4. Cilt  Kahramanın Köprüsü,1691,Yaşam,Çizgi Roman,100154,Books,UNKNOWN,9.113349999999999,2021-02-07 22:20:14,2021-02-07 22:20:14
2523677,Komikçi Dükkanı,1691,Yaşam,Çizgi Roman,100154,Books,UNKNOWN,4.09241,2021-02-08 00:00:13,2021-02-08 00:00:13
73741264,"Macera Tüneli 1 Himalayalar, Yetinin Peşinde",1693,Yaşam,Bilim Dergileri,100154,Books,UNKNOWN,5.846299999999999,2021-02-06 21:00:14,2021-02-06 21:00:14
48773296,Sayı 88 Temmuz 2020,1695,Yaşam,Edebiyat Dergileri,100154,Books,UNKNOWN,4.8145999999999995,2021-02-09 06:40:15,2021-02-09 06:40:15
66654013,"Kafkaokur Dergisi 35. Sayı, Kafka Okur Dergisi Cemal Süreya",1695,Yaşam,Edebiyat Dergileri,100154,Books,UNKNOWN,3.439,2021-02-04 07:40:12,2021-02-04 07:40:12
65329986,"Kafkaokur Dergisi 43. Sayı, Kafka Okur Dergisi Barış Manço",1695,Yaşam,Edebiyat Dergileri,100154,Books,UNKNOWN,4.439,2021-02-02 21:20:11,2021-02-03 05:00:19
66651853,"Kafkaokur Dergisi 13. Sayı, Kafka Okur Dergisi Küçük Prens",1695,Yaşam,Edebiyat Dergileri,100154,Books,UNKNOWN,3.439,2021-02-02 17:20:16,2021-02-02 17:20:16
73156268,"Kafkaokur Dergisi 55. Sayı, Kafka Okur Dergisi William Shakespeare",1695,Yaşam,Edebiyat Dergileri,100154,Books,UNKNOWN,4.8145999999999995,2021-02-04 15:01:06,2021-02-04 15:01:06
40926061,Çengel Bulmaca 2020/02,1697,Yaşam,Kültür Dergileri,100154,Books,UNKNOWN,4.78021,2021-02-02 06:20:12,2021-02-02 06:20:12
80185715,Kuran Öğreniyorum Elif Ba Pembe,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,6.141304999999999,2021-02-10 11:00:24,2021-02-20 13:20:23
32325576,Kur'an Bize Yeter Mi?,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,5.64265,2021-02-09 04:40:11,2021-02-16 18:40:19
74168677,Recebi Şerif Risalesi,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,12.692599999999999,2021-02-06 01:00:13,2021-02-20 13:20:23
33775439,Kuranı Kerim Meali Metinsiz Cep Boy,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,3.9231499999999997,2021-02-10 15:20:12,2021-02-20 13:20:23
4679812,Kur'an-ı Kerim Satır Arası Transkript Ve Tecvid Ile Türkçe Kelime Okunuşlu (Orta Boy - 161),1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,15.475499999999998,2021-02-10 08:40:13,2021-02-10 08:40:13
4467656,"Kelime Manalı, Izahlı Şerh'ül-akaid Tercümesi",1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,17.1633,2021-02-10 06:00:13,2021-02-16 18:40:19
32751210,"Kuran Okuyan Kalem, Kalem Kuran, Orta Boy,",1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,100.731,2021-02-06 16:40:12,2021-02-20 05:00:23
4674966,Sahabe İklimi 5 Kitap,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,21.634,2021-02-10 02:40:17,2021-02-20 13:20:23
3308530,Mevlana Celaleddin Ruminin Bütün Eserlerinden Seçmeler,1704,Yaşam,Din Kitabı,100154,Books,UNKNOWN,11.317,2021-02-09 12:00:18,2021-02-20 13:20:23
